Fri Apr 26 19:31:55 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:31:55 2024,3 Estrellas,Rueda mecanica,Cono de Luz,N/A,Armonia
Fri Apr 26 19:31:55 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:31:55 2024,3 Estrellas,Rueda mecanica,Cono de Luz,N/A,Armonia
Fri Apr 26 19:31:55 2024,3 Estrellas,Final mutuo,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:31:55 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 19:31:55 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:31:55 2024,4 Estrellas,Arlan,Personaje,Electrico,Destruccion
Fri Apr 26 19:31:55 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:31:55 2024,3 Estrellas,Vacio,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:31:55 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Fri Apr 26 19:31:55 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:31:55 2024,3 Estrellas,Vacio,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:31:55 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Fri Apr 26 19:31:55 2024,3 Estrellas,Colapso celeste,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:31:55 2024,3 Estrellas,Cornucopia,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:31:55 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Fri Apr 26 19:31:55 2024,4 Estrellas,Lynx,Personaje,Cuantico,Abundancia
Fri Apr 26 19:31:55 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Fri Apr 26 19:31:55 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 19:31:55 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 19:31:55 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:31:55 2024,4 Estrellas,Asta,Personaje,Fuego,Armonia
Fri Apr 26 19:32:58 2024,4 Estrellas,Hook,Personaje,Fuego,Destruccion
Fri Apr 26 19:32:58 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Colonizacion,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:32:58 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Multiplicacion,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:32:58 2024,4 Estrellas,Hook,Personaje,Fuego,Destruccion
Fri Apr 26 19:32:58 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Colonizacion,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:32:58 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Multiplicacion,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:32:58 2024,4 Estrellas,Tingyun,Personaje,Electrico,Armonia
Fri Apr 26 19:32:58 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:32:58 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:32:58 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:32:58 2024,3 Estrellas,Colonizacion,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:32:58 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:32:58 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,4 Estrellas,Sushang,Personaje,Fisico,Caceria
Fri Apr 26 19:32:58 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Fri Apr 26 19:32:58 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:32:58 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 19:32:58 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:32:58 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:32:58 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:32:58 2024,4 Estrellas,Qingque,Personaje,Cuantico,Erudicion
Fri Apr 26 19:33:41 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:33:41 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:33:41 2024,3 Estrellas,Colapso celeste,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:33:41 2024,3 Estrellas,Colapso celeste,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:33:41 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:33:41 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:33:41 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:33:41 2024,3 Estrellas,Cornucopia,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:33:41 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 19:33:41 2024,4 Estrellas,Luka,Personaje,Fisico,Nihilidad
Fri Apr 26 19:39:15 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:39:15 2024,3 Estrellas,Final mutuo,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:39:15 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:39:15 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:39:15 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:39:15 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:39:15 2024,4 Estrellas,Xueyi,Personaje,Cuantico,Destruccion
Fri Apr 26 19:39:15 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:39:15 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Fri Apr 26 19:39:15 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 19:39:15 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:39:15 2024,3 Estrellas,Final mutuo,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:39:15 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:39:15 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:39:15 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:39:15 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:39:15 2024,4 Estrellas,Xueyi,Personaje,Cuantico,Destruccion
Fri Apr 26 19:39:15 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:39:15 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Fri Apr 26 19:39:15 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 19:39:15 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:39:15 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Fri Apr 26 19:39:15 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:40:35 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:40:35 2024,3 Estrellas,Multiplicacion,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:40:35 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:40:35 2024,3 Estrellas,Final mutuo,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:40:35 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Fri Apr 26 19:40:35 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:40:35 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Fri Apr 26 19:40:35 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Fri Apr 26 19:40:35 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Fri Apr 26 19:40:35 2024,4 Estrellas,Lynx,Personaje,Cuantico,Abundancia
Fri Apr 26 19:40:35 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Fri Apr 26 19:40:35 2024,3 Estrellas,Multiplicacion,Cono de Luz,N/A,Abundancia
Fri Apr 26 19:40:35 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Fri Apr 26 19:40:35 2024,3 Estrellas,Final mutuo,Cono de Luz,N/A,Destruccion
Fri Apr 26 19:40:35 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Fri Apr 26 19:40:35 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Fri Apr 26 19:40:35 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Fri Apr 26 19:40:35 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Fri Apr 26 19:40:35 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Fri Apr 26 19:40:35 2024,4 Estrellas,Lynx,Personaje,Cuantico,Abundancia
Fri Apr 26 19:40:35 2024,3 Estrellas,Rueda mecanica,Cono de Luz,N/A,Armonia
Fri Apr 26 19:40:35 2024,4 Estrellas,Guinaifen,Personaje,Fuego,Nihilidad
Fri Apr 26 19:40:35 2024,3 Estrellas,Cornucopia,Cono de Luz,N/A,Abundancia
Fri Apr 26 21:52:50 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Fri Apr 26 21:52:50 2024,3 Estrellas,Mediacion,Cono de Luz,N/A,Armonia
Fri Apr 26 21:52:50 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Fri Apr 26 21:52:50 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 21:52:50 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Fri Apr 26 21:52:50 2024,4 Estrellas,Misha,Personaje,Hielo,Destruccion
Fri Apr 26 21:52:50 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 21:52:50 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Fri Apr 26 21:52:50 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Fri Apr 26 21:52:50 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Fri Apr 26 21:52:50 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Fri Apr 26 21:52:50 2024,3 Estrellas,Mediacion,Cono de Luz,N/A,Armonia
Fri Apr 26 21:52:50 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Fri Apr 26 21:52:50 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Fri Apr 26 21:52:50 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Fri Apr 26 21:52:50 2024,4 Estrellas,Misha,Personaje,Hielo,Destruccion
Fri Apr 26 21:52:50 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Fri Apr 26 21:52:50 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Fri Apr 26 21:52:50 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Fri Apr 26 21:52:50 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Fri Apr 26 21:52:50 2024,3 Estrellas,Rueda mecanica,Cono de Luz,N/A,Armonia
Fri Apr 26 21:52:50 2024,4 Estrellas,Dan Heng,Personaje,Viento,Caceria
Fri Apr 26 21:52:50 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:00:59 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:00:59 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:00:59 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Sat Apr 27 20:00:59 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:00:59 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Sat Apr 27 20:00:59 2024,3 Estrellas,Colonizacion,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:00:59 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:00:59 2024,3 Estrellas,Colonizacion,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:00:59 2024,4 Estrellas,March 7th,Personaje,Hielo,Conservacion
Sat Apr 27 20:00:59 2024,3 Estrellas,Mediacion,Cono de Luz,N/A,Armonia
Sat Apr 27 20:01:06 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:01:06 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:01:06 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:01:06 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:01:06 2024,3 Estrellas,Multiplicacion,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:09:11 2024,3 Estrellas,Colapso celeste,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:09:11 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:09:11 2024,3 Estrellas,Colapso celeste,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:09:11 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:09:11 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Sat Apr 27 20:09:11 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:09:11 2024,4 Estrellas,Lynx,Personaje,Cuantico,Abundancia
Sat Apr 27 20:09:11 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:09:11 2024,3 Estrellas,Multiplicacion,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:09:11 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:09:20 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:09:20 2024,5 Estrellas,Gepard,Personaje,Hielo,Conservacion
Sat Apr 27 20:09:20 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Sat Apr 27 20:09:20 2024,3 Estrellas,Final mutuo,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:09:20 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Sat Apr 27 20:09:20 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Sat Apr 27 20:09:20 2024,4 Estrellas,Qingque,Personaje,Cuantico,Erudicion
Sat Apr 27 20:09:20 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:09:20 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Sat Apr 27 20:09:20 2024,3 Estrellas,Antagonista,Cono de Luz,N/A,Caceria
Sat Apr 27 20:09:20 2024,4 Estrellas,Qingque,Personaje,Cuantico,Erudicion
Sat Apr 27 20:09:20 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:09:20 2024,3 Estrellas,Mediacion,Cono de Luz,N/A,Armonia
Sat Apr 27 20:09:20 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:09:20 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Sat Apr 27 20:09:20 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:09:20 2024,3 Estrellas,Rueda mecanica,Cono de Luz,N/A,Armonia
Sat Apr 27 20:09:20 2024,3 Estrellas,Flecha voladora,Cono de Luz,N/A,Caceria
Sat Apr 27 20:09:20 2024,4 Estrellas,Xueyi,Personaje,Cuantico,Destruccion
Sat Apr 27 20:09:20 2024,3 Estrellas,Ambar,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:09:20 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:09:20 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:09:20 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:09:20 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:09:20 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:09:20 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:09:20 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:09:20 2024,3 Estrellas,Rueda mecanica,Cono de Luz,N/A,Armonia
Sat Apr 27 20:09:20 2024,4 Estrellas,Herta,Personaje,Hielo,Erudicion
Sat Apr 27 20:09:20 2024,3 Estrellas,Archivos,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:16:03 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Sat Apr 27 20:16:03 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:16:03 2024,3 Estrellas,Cornucopia,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:16:03 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:16:03 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:16:03 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:16:03 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:16:03 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:16:03 2024,4 Estrellas,Arlan,Personaje,Electrico,Destruccion
Sat Apr 27 20:16:03 2024,3 Estrellas,Fruto excelente,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:16:21 2024,3 Estrellas,Flechas,Cono de Luz,N/A,Caceria
Sat Apr 27 20:16:21 2024,3 Estrellas,Coro,Cono de Luz,N/A,Armonia
Sat Apr 27 20:16:21 2024,3 Estrellas,Blindaje,Cono de Luz,N/A,Conservacion
Sat Apr 27 20:16:21 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:16:21 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:17:47 2024,4 Estrellas,Herta,Personaje,Hielo,Erudicion
Sat Apr 27 20:17:47 2024,3 Estrellas,Sombra oculta,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:17:47 2024,4 Estrellas,Luka,Personaje,Fisico,Nihilidad
Sat Apr 27 20:17:47 2024,3 Estrellas,Vacio,Cono de Luz,N/A,Nihilidad
Sat Apr 27 20:17:47 2024,3 Estrellas,Multiplicacion,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:17:47 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:17:47 2024,3 Estrellas,Final mutuo,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:17:47 2024,3 Estrellas,Llave maestra,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:17:47 2024,3 Estrellas,Mediacion,Cono de Luz,N/A,Armonia
Sat Apr 27 20:17:47 2024,3 Estrellas,Hogar destrozado,Cono de Luz,N/A,Destruccion
Sat Apr 27 20:18:21 2024,3 Estrellas,Cornucopia,Cono de Luz,N/A,Abundancia
Sat Apr 27 20:18:21 2024,4 Estrellas,Lynx,Personaje,Cuantico,Abundancia
Sat Apr 27 20:18:21 2024,3 Estrellas,Sagacidad,Cono de Luz,N/A,Erudicion
Sat Apr 27 20:18:21 2024,3 Estrellas,Bucle,Cono de Luz,N/A,Nihilidad
